,BoilingPoint,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BertzCT,Chi0,Chi0v,Chi1,Chi1v,Chi2v,Chi3n,Chi3v,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA1,SMR_VSA9,SlogP_VSA2,TPSA,EState_VSA5,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState6,VSA_EState7,VSA_EState8,HeavyAtomCount,NHOHCount,NumHDonors,MolLogP,MolMR,fr_Al_OH,fr_Al_OH_noTert,fr_ether,fr_unbrch_alkane
sample_65,375.1,10.18055556,0.342592593,10.18055556,0.495768832,86.134,76.054,86.07316494,36,0.131861522,-0.299740651,0.299740651,0.131861522,1.333333333,1.666666667,1.666666667,16.13770405,10.25004293,1.862588494,-1.808776678,1.824949924,-1.876794062,5.770114341,-0.117944925,41.90013453,4.991563832,4.322461853,2.808060412,2.325444489,1.245781916,0.788675135,0.788675135,0.25,-0.33,19.80026906,5.67,2.884132762,1.942479564,38.36054159,0.0,13.8474744,0.0,12.84164325,4.794537184,0.0,5.783244946,17.07,0.0,0.0,0.0,0.0,0.0,0.0,1.381944444,3.761574074,6,0,0,1.3755,25.589,0,0,0,0
sample_66,375.5,10.04375,0.289351852,10.04375,0.495768832,86.134,76.054,86.07316494,36,0.129329532,-0.300031213,0.300031213,0.129329532,1.666666667,2.166666667,2.166666667,16.13716138,10.2570377,1.832593837,-1.801578671,1.839311052,-1.840258795,5.747426571,-0.116530455,47.90013453,4.991563832,4.322461853,2.77005561,2.264784317,1.452015103,0.602062073,0.602062073,0.352062073,-0.33,14.83446686,5.67,2.884132762,3.67,38.36054159,4.794537184,6.9237372,13.34455882,6.420821623,4.794537184,0.0,5.783244946,17.07,0.0,0.0,0.0,0.0,0.0,0.0,1.717592593,3.615972222,6,0,0,1.3755,25.589,0,0,0,0
sample_67,376.1,9.56375,0.732638889,9.56375,0.374278867,86.134,76.054,86.07316494,36,0.119490021,-0.30340291,0.30340291,0.119490021,1.666666667,2.333333333,2.5,16.12871809,10.27200901,1.744844955,-1.785134081,1.865309609,-1.697953073,5.483940234,-0.107451023,32.91968454,4.828427125,4.106918903,2.914213562,2.351057332,1.308895192,0.675528666,0.675528666,0.287457479,-0.33,20.98630086,5.67,4.67,3.67,38.36054159,4.794537184,13.34455882,6.420821623,6.420821623,4.794537184,0.0,6.286160523,17.07,0.0,6.9237372,0.0,0.0,0.0,0.0,3.863333333,2.072916667,6,0,0,1.3755,25.589,0,0,0,1
sample_68,372.3,10.18958333,-0.122685185,10.18958333,0.485245074,102.133,92.053,102.0680796,42,0.30498632,-0.465976731,0.465976731,0.30498632,1.571428571,2.142857143,2.285714286,16.53172313,10.50412883,1.90616505,-1.933137479,1.80189537,-1.996397858,5.682319353,-0.142179402,59.10049401,5.698670613,4.730710143,3.308060412,2.464690378,1.15857456,0.59400034,0.59400034,0.26304971,-0.53,31.91663524,6.47,3.652815356,3.296334149,43.47408681,4.736862954,6.9237372,6.9237372,6.420821623,9.531400138,0.0,12.57618725,26.3,0.0,4.736862954,0.0,4.552083333,0.0,0.0,0.48,4.067685185,7,0,0,0.9595,26.924,0,0,1,0
sample_69,371.2,9.487083333,0.449259259,9.487083333,0.492868588,102.133,92.053,102.0680796,42,0.292585346,-0.467627732,0.467627732,0.292585346,1.714285714,2.285714286,2.428571429,16.51743497,10.24479187,1.881660797,-1.978758237,1.880967605,-1.982557273,5.362950373,-0.129148257,50.04184398,5.698670613,4.6783039,3.27005561,2.323028484,1.823405228,0.49759976,0.49759976,0.2317338,-0.53,29.01955001,6.47,3.652815356,5.47,43.47408681,4.736862954,13.8474744,5.917906046,0.0,9.531400138,0.0,13.07910283,26.3,0.0,4.736862954,0.0,4.414351852,0.0,0.0,0.0,4.982638889,7,0,0,0.8154,26.854,0,0,1,0
sample_7,370.2,7.756944444,0.083333333,7.756944444,0.425825651,58.08,52.032,58.04186481,24,0.060931221,-0.392317809,0.392317809,0.060931221,2.0,2.25,2.25,16.24941516,10.71863168,1.446871976,-1.599576521,1.458660412,-1.621656237,4.603456919,0.342885447,17.2451125,3.414213562,2.438777427,1.914213562,1.132724347,0.47124932,0.129099445,0.129099445,0.0,-0.3,6.854752972,3.7,2.7,1.7,25.57376598,5.106527395,6.076020107,0.0,0.0,5.106527395,0.0,11.71340936,20.23,6.076020107,6.578935684,5.106527395,0.0,7.756944444,0.0,1.430555556,3.3125,4,1,1,0.1647,17.2828,1,1,0,0
sample_70,374.6,9.647083333,-0.942731481,9.647083333,0.498767382,101.125,92.053,101.0608031,42,0.04138344,-0.550171862,0.550171862,0.04138344,1.714285714,2.285714286,2.428571429,16.36511468,10.25367727,1.801959583,-1.950431502,1.891016567,-2.207479283,5.634815642,-0.305322182,59.10049401,5.698670613,4.437816924,3.27005561,2.468908462,1.475561859,0.734454231,0.734454231,0.321114263,-0.53,29.01955001,6.47,3.652815356,5.47,43.15477534,9.901064579,13.34455882,12.84164325,5.969305288,9.901064579,0.0,5.969305288,40.13,0.0,0.0,0.0,0.0,9.647083333,0.0,1.86787037,1.947361111,7,0,0,-0.0735,24.532,0,0,0,0
sample_71,458.6,9.758194444,-0.692731481,9.758194444,0.582072402,102.133,92.053,102.0680796,42,0.302839376,-0.481230391,0.481230391,0.302839376,1.714285714,2.285714286,2.428571429,16.36511468,10.25367727,1.903602535,-1.851296363,1.907012101,-1.913731228,5.66002498,-0.136629019,59.10049401,5.698670613,4.47678223,3.27005561,2.488391115,1.497291934,0.744195557,0.744195557,0.32800242,-0.53,29.01955001,6.47,3.652815356,5.47,43.15477534,5.106527395,13.34455882,6.420821623,6.420821623,9.901064579,0.0,11.07583268,37.3,0.0,0.0,5.106527395,0.0,8.044583333,0.0,2.081481481,1.975138889,7,1,1,1.2612,27.1608,0,0,0,0
sample_72,381.5,5.38029321,0.827222222,5.38029321,0.382995077,106.596,95.508,106.054928,38,0.022295401,-0.126716971,0.126716971,0.022295401,1.333333333,2.0,2.166666667,35.49566247,10.27631235,1.764047361,-1.843038509,1.932384462,-1.702889569,6.173396564,0.775989322,15.90013453,4.828427125,4.962320544,2.914213562,3.008890507,1.774053491,0.737184012,1.004445253,0.533473355,0.29,20.98630086,6.29,5.29,4.29,44.50228571,0.0,19.76538045,6.420821623,5.880003445,0.0,0.0,5.880003445,0.0,19.26246487,6.9237372,11.60093989,0.0,0.0,0.0,3.730432099,2.17316358,6,0,0,2.4154,30.245,0,0,0,1
sample_73,301.0,2.222222222,0.884259259,2.222222222,0.444440835,72.151,60.055,72.09390038,32,-0.047394926,-0.065138409,0.065138409,0.047394926,1.4,1.6,1.6,13.86045324,10.16416879,1.795310124,-1.900999284,1.933984703,-1.766113104,4.32305005,0.625846973,14.0,4.28445705,4.28445705,2.27005561,2.27005561,1.802095141,0.816496581,0.816496581,0.0,0.0,9.651484454,5.0,2.25,4.0,34.19901949,0.0,27.19203322,5.917906046,0.0,0.0,0.0,0.0,0.0,6.420821623,20.7712116,0.0,0.0,0.0,0.0,1.305555556,6.643518519,5,0,0,2.0524,25.129,0,0,0,0
sample_74,282.6,2.1875,0.5,2.1875,0.410578184,72.151,60.055,72.09390038,32,-0.041101548,-0.060438148,0.060438148,0.041101548,0.8,0.8,0.8,14.01250056,10.01249944,1.950746832,-2.049286529,2.074901944,-1.927801944,4.469833035,0.469166965,15.509775,4.5,4.5,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3.609640474,5.0,1.0,0.0,34.19901949,0.0,27.6949488,5.414990469,0.0,0.0,0.0,0.0,0.0,0.0,27.6949488,0.0,0.0,0.0,0.0,0.0,8.75,5,0,0,2.0524,25.129,0,0,0,0
sample_75,309.2,2.211805556,1.34375,2.211805556,0.46878551,72.151,60.055,72.09390038,32,-0.053831315,-0.065382555,0.065382555,0.053831315,1.0,1.4,1.4,13.74496242,10.27970514,1.677033718,-1.788234799,1.878062415,-1.587194861,4.236962415,0.771705139,7.509775004,4.121320344,4.121320344,2.414213562,2.414213562,1.353553391,0.707106781,0.707106781,0.353553391,0.0,11.2451125,5.0,4.0,4.0,34.19901949,0.0,33.10993927,0.0,0.0,0.0,0.0,0.0,0.0,19.26246487,13.8474744,0.0,0.0,0.0,0.0,4.076388889,4.423611111,5,0,0,2.1965,25.199,0,0,0,0
sample_76,401.9,8.334768519,0.329861111,8.334768519,0.534088523,88.15,76.054,88.088815,38,0.045602329,-0.396099195,0.396099195,0.045602329,1.666666667,2.166666667,2.166666667,16.25089413,10.14102838,1.896954688,-1.975433477,1.947681157,-1.956420095,4.410641437,0.234083479,23.11941548,4.991563832,4.438777427,2.808060412,2.417181397,1.695994192,1.008597056,1.008597056,0.129099445,-0.04,19.80026906,5.96,3.161612903,2.212525253,38.99325324,5.106527395,20.26829602,5.917906046,6.606881965,5.106527395,0.0,11.71340936,20.23,0.0,6.9237372,5.106527395,0.0,8.334768519,0.0,1.079861111,4.427962963,6,1,1,1.0248,26.5408,1,1,0,0
sample_77,375.1,8.826388889,-0.458333333,8.826388889,0.509763466,88.15,76.054,88.088815,38,0.058869861,-0.390482852,0.390482852,0.058869861,1.5,1.666666667,1.666666667,16.28087593,10.08956853,2.052347777,-2.110586251,2.029944045,-2.149925586,4.5853349,0.076469817,33.69332843,5.207106781,4.654320377,2.560660172,2.28426697,2.16598765,0.865220664,0.865220664,0.0,-0.04,12.16479704,5.96,1.605659929,3.96,38.99325324,5.106527395,6.9237372,20.26829602,0.0,5.106527395,0.0,10.70757821,20.23,0.0,0.0,5.106527395,0.0,8.826388889,0.0,0.826388889,5.555555556,6,1,1,1.1673,26.5888,1,0,0,0
sample_78,404.4,8.236666667,0.331018519,8.236666667,0.534088523,88.15,76.054,88.088815,38,0.043296311,-0.396366079,0.396366079,0.043296311,1.5,2.0,2.0,16.24998626,10.15033334,1.861532979,-1.949303399,1.943364357,-1.891642208,4.382367208,0.267650203,25.11941548,4.991563832,4.438777427,2.77005561,2.379176595,1.906128782,0.706449714,0.706449714,0.25819889,-0.04,14.83446686,5.96,3.161612903,3.96,38.99325324,5.106527395,13.8474744,12.33872767,6.606881965,5.106527395,0.0,11.71340936,20.23,0.0,13.8474744,5.106527395,0.0,8.236666667,0.0,0.930555556,4.517962963,6,1,1,1.0248,26.5408,1,1,0,0
sample_79,384.6,8.62962963,-0.148148148,8.62962963,0.507127445,88.15,76.054,88.088815,38,0.053450959,-0.393152133,0.393152133,0.053450959,1.166666667,1.333333333,1.333333333,16.26564967,10.11874004,1.971670311,-2.04061755,1.960978629,-2.071148196,4.480698418,0.144297922,24.91968454,5.154700538,4.601914134,2.64273441,2.323583031,1.984620357,0.964809064,0.964809064,0.0,-0.04,13.60964047,5.96,2.189674339,2.212525253,38.99325324,5.106527395,13.8474744,12.84164325,0.0,5.106527395,0.0,11.21049378,20.23,0.0,0.0,5.106527395,0.0,8.62962963,0.0,-0.148148148,5.777777778,6,1,1,1.0232,26.5188,1,1,0,0
sample_8,278.7,4.770833333,1.625,4.770833333,0.480245983,98.145,88.065,98.07316494,40,0.085805955,-0.473330787,0.473330787,0.085805955,1.0,1.428571429,1.714285714,16.46106371,10.70645555,1.570472558,-1.817032027,1.761795924,-1.588004624,4.725685966,0.401032734,62.24920506,5.535533906,4.717649367,3.414213562,2.292771726,1.074914957,0.429300367,0.429300367,0.202495761,-0.72,35.50960993,6.28,5.28,5.28,44.29830076,4.736862954,12.15204021,13.8474744,0.0,4.736862954,0.0,0.0,9.23,0.0,0.0,4.736862954,4.770833333,0.0,0.0,6.916666667,3.8125,7,0,0,2.0702,30.713,0,0,1,0
sample_80,411.0,8.197361111,0.355,8.197361111,0.513281356,88.15,76.054,88.088815,38,0.043052233,-0.396376571,0.396376571,0.043052233,1.333333333,2.0,2.166666667,16.24992099,10.26337425,1.758517557,-1.854824491,1.888635769,-1.780557968,4.304159999,0.283807323,15.90013453,4.828427125,4.27564072,2.914213562,2.523334547,1.430713579,0.761667274,0.761667274,0.361803399,-0.04,20.98630086,5.96,4.96,3.96,38.99325324,5.106527395,19.76538045,6.420821623,6.606881965,5.106527395,0.0,11.71340936,20.23,6.420821623,6.9237372,5.106527395,0.0,8.197361111,0.0,3.326944444,2.475694444,6,1,1,1.1689,26.6108,1,1,0,1
sample_81,392.1,8.552361111,-0.101851852,8.552361111,0.536831757,88.15,76.054,88.088815,38,0.05115656,-0.393419452,0.393419452,0.05115656,1.666666667,2.166666667,2.166666667,16.26465424,10.23251166,1.868347564,-1.950574511,1.906828862,-1.954541118,4.400152443,0.183327368,25.11941548,4.991563832,4.438777427,2.77005561,2.450904231,1.637696501,0.706449714,0.706449714,0.417774579,-0.04,14.83446686,5.96,3.161612903,3.96,38.99325324,5.106527395,13.34455882,13.34455882,0.0,5.106527395,0.0,11.21049378,20.23,0.0,6.9237372,5.106527395,0.0,8.552361111,0.0,1.909722222,3.87125,6,1,1,1.1673,26.5888,1,1,0,0
sample_82,388.5,8.666666667,-0.064814815,8.666666667,0.536831757,88.15,76.054,88.088815,38,0.05345928,-0.393153041,0.393153041,0.05345928,1.333333333,1.666666667,1.666666667,16.26553198,10.21918518,1.901279256,-1.977831472,1.914755915,-1.990829123,4.431569486,0.166015824,23.11941548,4.991563832,4.438777427,2.808060412,2.488909033,1.470320087,0.942498641,0.942498641,0.288675135,-0.04,19.80026906,5.96,3.161612903,2.212525253,38.99325324,5.106527395,13.8474744,12.84164325,0.0,5.106527395,0.0,11.21049378,20.23,0.0,0.0,5.106527395,0.0,8.666666667,0.0,1.706018519,3.960648148,6,1,1,1.1673,26.5888,1,1,0,0
sample_83,483.0,8.434027778,-0.305555556,8.434027778,0.517276473,104.149,92.053,104.0837296,44,0.050357817,-0.395729397,0.395729397,0.050357817,1.142857143,1.428571429,1.428571429,16.26914524,9.968771362,2.125415961,-2.157245643,2.095086409,-2.203066864,4.624507536,0.085658163,44.04184398,5.914213562,4.808640753,3.121320344,2.339562313,2.480441328,0.85606233,0.85606233,0.05,-0.08,26.83874054,6.92,2.284554637,2.595675676,43.78748699,10.21305479,13.8474744,0.0,5.414990469,10.21305479,0.0,23.42681872,40.46,0.0,0.0,10.21305479,0.0,16.86805556,0.0,0.0,3.6875,7,2,2,-0.0028,27.9526,2,2,0,0
sample_84,512.1,8.21125,0.25,8.21125,0.4979883,104.149,92.053,104.0837296,44,0.043053863,-0.396376557,0.396376557,0.043053863,0.714285714,1.142857143,1.428571429,16.25245081,10.24844774,1.812111091,-1.896187566,1.898346726,-1.850251233,4.351664487,0.256554113,25.26112493,5.535533906,4.429961097,3.414213562,2.632455532,1.507873767,0.816227766,0.816227766,0.400383493,-0.08,35.50960993,6.92,5.92,5.92,43.78748699,10.21305479,0.0,19.26246487,13.21376393,10.21305479,0.0,23.42681872,40.46,0.0,0.0,10.21305479,0.0,16.4225,0.0,2.5775,0.5,7,2,2,0.1413,28.0226,2,2,0,2
sample_85,453.6,5.576728395,0.605709877,5.576728395,0.528586339,147.004,142.972,145.9690055,42,0.059180344,-0.082713195,0.082713195,0.059180344,0.875,1.25,1.5,35.49826032,10.36538253,1.887730444,-1.879742844,2.187327537,-1.618361442,6.414178176,1.708880921,162.6383389,5.983127663,5.577187915,3.804530453,2.961243688,2.228509028,0.824372589,1.580281081,0.710761328,-0.2,72.49526583,5.928205128,2.3818409,1.145679012,58.03793557,0.0,35.33461392,12.13273414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.20187978,0.0,1.211419753,7.190679012,0.0,0.0,8,0,0,2.9934,36.462,0,0,0,0
sample_86,429.2,3.31125,1.134259259,3.31125,0.542045009,157.01,151.97,155.9574623,36,0.017475283,-0.062189991,0.062189991,0.017475283,1.0,1.571428571,1.857142857,79.91873092,10.37659388,1.738907885,-1.800258661,2.046677135,-1.553126264,9.102988209,1.65608286,134.1073697,5.112884175,5.350712358,3.39384685,2.892664109,2.211243688,0.733110559,1.261776072,0.719892281,-0.3,47.19725257,4.849253731,2.123680216,1.316124136,51.29895073,0.0,34.1290451,12.13273414,4.472719516,0.0,0.0,0.0,0.0,0.0,15.9299439,0.0,1.134259259,0.0,9.971157407,0.0,0.0,7,0,0,2.4491,34.142,0,0,0,0
sample_87,404.9,5.539691358,0.793981481,5.539691358,0.483383326,112.559,107.519,112.0079778,36,0.040548441,-0.084344477,0.084344477,0.040548441,1.0,1.571428571,1.857142857,35.49569066,10.37221473,1.744436982,-1.795552968,2.029550983,-1.548688012,6.300461198,1.71341782,134.1073697,5.112884175,4.520644765,3.39384685,2.477630312,1.73200394,0.733110559,0.985086875,0.560145698,-0.49,47.19725257,4.663609831,1.987123268,1.203610472,47.73466935,0.0,29.8000411,12.13273414,5.022633314,0.0,0.0,0.0,0.0,0.0,0.0,11.60093989,0.0,0.793981481,9.444104938,0.0,0.0,7,0,0,2.34,31.452,0,0,0,0
sample_88,353.2,2.0,2.0,2.0,0.442628372,78.114,72.066,78.04695019,30,-0.062268571,-0.062268571,0.062268571,0.062268571,0.333333333,0.5,0.666666667,13.64699316,10.37900684,1.573724591,-1.694261733,1.794093162,-1.473893162,4.985993162,1.718006838,71.96100506,4.242640687,3.464101615,3.0,2.0,1.154700538,0.666666667,0.666666667,0.384900179,-0.78,34.39946188,3.411570881,1.60576944,0.58239926,37.43140312,0.0,36.39820241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,6,0,0,1.6866,26.442,0,0,0,0
sample_89,455.0,8.632222222,0.321759259,8.632222222,0.514729545,94.113,88.065,94.04186481,36,0.115074819,-0.507966995,0.507966995,0.115074819,1.0,1.571428571,1.857142857,16.25462015,10.34623444,1.7432187,-1.819353576,2.02257374,-1.559498924,5.179739806,0.475116683,134.1073697,5.112884175,3.833964941,3.39384685,2.1342904,1.335549159,0.7561936,0.7561936,0.427994104,-0.98,47.19725257,4.186112957,1.646196216,0.92905918,42.22563687,5.106527395,18.19910121,12.13273414,0.0,5.106527395,5.749511833,5.106527395,20.23,0.0,0.0,5.106527395,0.0,8.632222222,8.712685185,0.0,0.0,7,1,1,1.3922,28.1068,0,0,0,0
sample_9,321.2,9.173611111,0.638888889,9.173611111,0.403259903,58.08,52.032,58.04186481,24,0.119214944,-0.303414233,0.303414233,0.119214944,2.0,2.25,2.25,16.12866987,10.57332152,1.521510246,-1.510257885,1.529666907,-1.546033733,5.477669403,-0.107088703,17.2451125,3.414213562,2.692705341,1.914213562,1.351057332,0.574914957,0.166666667,0.166666667,0.0,-0.33,6.854752972,3.67,2.67,1.67,25.63065736,4.794537184,6.9237372,0.0,6.420821623,4.794537184,0.0,6.286160523,17.07,0.0,0.0,0.0,0.0,0.0,0.0,1.513888889,1.8125,4,0,0,0.5953,16.355,0,0,0,0
sample_90,558.1,8.645555556,0.169259259,8.645555556,0.490727669,110.112,104.064,110.0367794,42,0.115345951,-0.507962237,0.507962237,0.115345951,0.75,1.0,1.25,16.26017863,10.317574,1.837352494,-1.88145823,2.125522873,-1.610410111,5.281288046,0.459967429,145.3883389,5.983127663,4.203828268,3.7876937,2.268580801,1.516397779,0.849709243,0.849709243,0.452632399,-1.18,70.79892376,4.966627566,1.738120536,0.904141896,47.01987062,10.21305479,0.0,24.26546827,0.0,10.21305479,11.49902367,10.21305479,40.46,24.26546827,0.0,10.21305479,0.0,17.29111111,5.703703704,0.0,0.0,8,2,2,1.0978,29.7716,0,0,0,0
sample_91,457.6,5.357777778,0.821759259,5.357777778,0.480075463,93.129,86.073,93.05784922,36,0.031347593,-0.398728829,0.398728829,0.031347593,1.0,1.571428571,1.857142857,14.53191101,10.32560544,1.71774855,-1.832534423,1.953829616,-1.788344189,5.353844402,1.688654594,134.1073697,5.112884175,3.964101615,3.39384685,2.199358737,1.410683603,0.799572491,0.799572491,0.453038919,-0.98,47.19725257,4.186112957,1.646196216,0.92905918,42.77129382,5.733667477,18.19910121,12.13273414,5.687386275,0.0,0.0,0.0,26.02,0.0,0.0,5.733667477,0.0,0.0,9.48712963,0.0,0.0,7,2,1,1.2688,30.8544,0,0,0,0
sample_92,402.6,3.979166667,1.071759259,3.979166667,0.471998368,93.129,86.073,93.05784922,36,0.037214653,-0.261612425,0.261612425,0.037214653,1.428571429,2.285714286,2.571428571,14.64112499,10.39207467,1.728866802,-1.817671585,1.854829228,-1.719988008,4.994177315,1.201702285,134.1073697,5.112884175,4.256614672,3.39384685,2.270480822,1.471118867,0.812775362,0.812775362,0.448139192,-0.85,47.19725257,4.312601626,1.73496748,0.999576996,43.01599321,0.0,6.066367068,19.05647134,11.89077157,0.0,0.0,4.983978521,12.89,0.0,4.983978521,0.0,0.0,0.0,5.856481481,1.787037037,1.972222222,7,0,0,1.39002,28.974,0,0,0,0
sample_93,568.1,8.032678571,0.585,8.032678571,0.515241194,108.144,100.08,108.0687483,42,0.062125109,-0.198347387,0.198347387,0.062125109,0.875,1.25,1.5,14.23261084,10.20003597,1.825952007,-1.826456268,1.952588661,-1.70052295,4.721883602,0.773293612,99.47067499,6.242640687,4.722854316,3.914213562,2.654320377,1.523334547,0.827160188,0.827160188,0.408113883,-1.02,61.49961227,6.98,5.98,4.98,49.34912096,0.0,0.0,12.84164325,12.84164325,0.0,12.13844263,0.0,47.58,0.0,0.0,10.52378311,0.0,16.06535714,4.034365079,2.900277778,0.0,8,0,0,1.59396,29.694,0,0,0,3
sample_94,356.1,2.267361111,1.319444444,2.267361111,0.392513413,82.146,72.066,82.07825032,34,-0.03506251,-0.088539093,0.088539093,0.03506251,0.833333333,1.333333333,1.5,13.93094948,10.0949756,1.86640535,-1.970042106,2.066686711,-1.769326018,4.848378458,0.730057748,45.05865003,4.242640687,3.983127663,3.0,2.649829914,1.755861571,1.15824829,1.15824829,0.760079655,-0.26,34.39946188,3.914216028,2.012323326,0.852214547,38.86852741,0.0,12.15204021,25.68328649,0.0,0.0,0.0,0.0,0.0,25.68328649,12.15204021,0.0,0.0,0.0,0.0,10.0,0.0,6,0,0,2.1166,27.608,0,0,0,0
sample_95,428.9,10.46305556,0.46412037,10.46305556,0.448625541,98.145,88.065,98.07316494,40,0.132411328,-0.299717909,0.299717909,0.132411328,1.0,1.571428571,1.857142857,16.13789093,9.9975763,2.054314777,-2.047611858,2.116969019,-2.018661867,5.783227987,-0.119726488,68.24920506,5.112884175,4.443782196,3.39384685,2.911230926,2.099335306,1.411230926,1.411230926,0.946114263,-0.33,47.19725257,4.819925037,2.101967961,1.29814875,43.71965255,0.0,6.420821623,12.84164325,12.84164325,4.794537184,0.0,5.783244946,17.07,6.420821623,0.0,0.0,0.0,0.0,0.0,5.239490741,0.0,7,0,0,1.5196,28.092,0,0,0,0
sample_96,403.0,10.17777778,0.125,10.17777778,0.454517702,98.145,88.065,98.07316494,40,0.152047426,-0.295182765,0.295182765,0.152047426,1.285714286,1.714285714,1.714285714,16.13687028,10.26444274,1.799479738,-1.800981025,1.860343943,-1.800009617,5.872139429,-0.112220884,96.74764727,5.86180732,4.98559856,3.125897658,2.281474414,1.832338247,0.491938267,0.491938267,0.406526265,-0.59,19.09358393,6.41,2.560698134,5.41,44.03588067,0.0,5.57310453,26.84723171,0.0,4.794537184,0.0,5.783244946,17.07,0.0,0.0,0.0,0.0,0.0,0.0,1.611111111,5.356944444,7,0,0,1.5416,30.112,0,0,0,0
sample_97,353.9,1.5,1.5,1.5,0.422316187,84.162,72.066,84.09390038,36,-0.053305973,-0.053305973,0.053305973,0.053305973,0.333333333,0.5,0.666666667,14.014,10.012,1.949694027,-2.052305973,2.1471,-1.8549,4.506,0.504,15.509775,4.242640687,4.242640687,3.0,3.0,2.121320344,1.5,1.5,1.060660172,0.0,34.39946188,4.166666667,2.222222222,1.0,39.55813045,0.0,38.52492974,0.0,0.0,0.0,0.0,0.0,0.0,38.52492974,0.0,0.0,0.0,0.0,0.0,9.0,0.0,6,0,0,2.3406,27.702,0,0,0,0
sample_98,328.8,3.75462963,0.657407407,3.75462963,0.427201953,84.162,72.066,84.09390038,36,-0.026557561,-0.0998815,0.0998815,0.026557561,1.5,1.666666667,1.666666667,13.93316279,10.09205814,1.869762657,-1.971871381,2.017457847,-1.828336525,4.903532517,0.773260725,51.05865003,5.154700538,4.78445705,2.64273441,2.296929064,2.001053209,0.98559856,0.98559856,0.0,-0.26,13.60964047,5.74,2.012323326,2.007379679,39.87435857,0.0,25.99951461,12.84164325,0.0,0.0,0.0,0.0,0.0,5.57310453,20.42641008,0.0,0.0,0.0,0.0,0.0,10.08333333,6,0,0,2.2185,29.652,0,0,0,0
sample_99,346.4,2.12037037,1.425925926,2.12037037,0.395123445,84.162,72.066,84.09390038,36,-0.04396381,-0.077787503,0.077787503,0.04396381,0.666666667,0.833333333,0.833333333,13.82480066,10.20070189,1.748936084,-1.875366063,1.964737781,-1.659374474,5.017907618,1.232999822,50.10749561,5.154700538,5.0,2.64273441,2.25,2.0,1.0,1.0,0.0,-0.26,13.60964047,5.74,2.012323326,2.007379679,39.87435857,0.0,11.14620906,27.6949488,0.0,0.0,0.0,0.0,0.0,11.14620906,27.6949488,0.0,0.0,0.0,0.0,0.0,8.481481481,6,0,0,2.3626,29.722,0,0,0,0
